PROJECT_ID,COMMIT_HASH,LINES_ADDED,LINES_REMOVED,num_commit,lines_added_last_commits,lines_removed_last_commits
org.apache:archiva,3734ce78c811751dd0485ee2cff6a6921e320ba4,433,22,77300,11616,3484
org.apache:archiva,f24cdcbd1396f9b40ef9de8897b0b2fa7c714c32,207,421,78351,9419,2238
org.apache:archiva,f21e64d0c97a61dd7c4f21b9818511e4d37db51b,564,35,78470,9298,1967
org.apache:archiva,42c39b585d59aca9b2d6dca9d08c63a6e2806102,2823,348,81075,3161,765
org.apache:archiva,f5ede06188f2f82e92703c46a7d2aedb6f26ef6e,0,0,82198,4429,1084
org.apache:archiva,03584684d14470fb60645ea2cb6710aec25caec0,378,235,82251,4027,826
org.apache:archiva,dd76a49078b4ea115689355ed2f434b78c4f9ea9,1976,230,83832,3972,1039
org.apache:archiva,789083836c3afe55278a7382b70262e279afa623,918,630,85124,5741,848
org.apache:archiva,e4e35de0fa705327272f5001048348236c646962,23,24,86526,6095,1443
org.apache:archiva,c63e2a3f776db2d2bc1aff70834e2ad905e86042,572,532,88564,3295,1119
org.apache:archiva,5a9d510e8aae6d86e7c5be8132e81fafb92c09a6,112,34,92648,3867,1651
org.apache:archiva,bc56d6353c98c3ff4ed51033ac9ec8a09351926a,526,54,93930,3601,1450
org.apache:archiva,3b5e25770ceb3b50bae8e2571120ec98a524391e,2542,375,115885,2151,1274
org.apache:archiva,ec6b0355a7842170619193f2cc2ec15640529892,937,937,122248,3775,1019
org.apache:archiva,d1a54e99e844c136f3d91b99351fe4f290d6fdcf,1639,84,126126,4689,1932
org.apache:archiva,af2a929978a21ddd615ab84e3b1bb4ebe3c7f3b7,824,327,130118,5756,1484
org.apache:archiva,7c7fffc71c4c2546c8e5aacb933bea9fd1c8ffa7,1419,631,134326,6468,1777
org.apache:archiva,ebbda9b5d768618792e44dae01af3b1b5c373432,0,0,134532,7361,2354
org.apache:archiva,8af86cd884b34ecfa98c6a42d2975fdd45c48fff,881,1443,134810,4819,1979
org.apache:archiva,8fd13f6d0a1fcd8a58ef79b52043a3cb0e1d73e5,2279,245,141680,4763,2485
org.apache:archiva,dab1e929905186a20423260d0f1ce275eef4add2,1112,49,142590,5403,2646
org.apache:archiva,926610fc5362f0725abdb01bf96b88bfb222430f,26434,90,145220,5691,2368
org.apache:archiva,0314ca95cbd0580114688cb26179e47e7edb19a7,0,1680,155112,30706,1827
org.apache:archiva,17f229020f24ab34c553ef619f11834ae6882b21,3641,2774,165571,30706,3507
org.apache:archiva,d5366b9a9156b41bd9f0ec422bbf25c888f1017f,128,128,180672,33466,4838
org.apache:archiva,c90eea8f1c293af3af86875ab83d6999d929d686,1207,579,183425,31315,4721
org.apache:archiva,e6bf5123682cc82597a80b7ee893c10840c0b163,12763,1931,193736,31410,5251
org.apache:archiva,558d0c2a4f609d4e2b414addf468d0574006f3d4,1746,13720,209090,17739,7092
org.apache:archiva,f62c5ec2d27f9bfadf7bad7446b9747d844532bc,76,76,211400,19485,19132
org.apache:archiva,c7e5fea75ad6eb4c122584a5e48efc3dbd9a8417,85,104,213226,15920,16434
org.apache:archiva,58b11bca241f88957691ba0cf892e852108523c0,122,122,222312,15877,16410
org.apache:archiva,4331620db667226493479efa67b44ae27e890582,675,3949,230960,14792,15953
org.apache:archiva,353936a74f15cbbf8099ea4ac022d80ca741a2f0,115,115,245115,2704,17971
org.apache:archiva,74cb10586cf7f1c415930d5ab1d59a6e44b253ee,15880,9220,257872,1073,4366
org.apache:archiva,cdeba3edabce8525ef73e525633d3789f868801b,261,1840,272024,16877,13510
org.apache:archiva,7a01a324d629018c2a6506363d756f5fa15237dc,89,98,297119,17053,15246
org.apache:archiva,e41ad31bf91f0c68d627018cf3c03d4915f0c098,186,190,297514,17020,15222
org.apache:archiva,f56609efad6393b10c861446ec11ddda00f9a218,2985,1812,310660,16531,11463
org.apache:archiva,d410cff584423cd08d392b445bc4ed1ac8f850e1,15194,435,312420,19401,13160
org.apache:archiva,4102a4a916f8649dd12182f727b6cb45f4e356b2,1506,1030,349631,18715,4375
org.apache:archiva,8a372207dd2a623e3ad8c727f8aef05d21d65a1d,116,118,393016,19960,3565
org.apache:archiva,c648c751de2f2b8d6623d89f3b8870873a9f1283,9821,124,549600,19987,3585
org.apache:archiva,33850774a490c81f5f456a55538eb7e7c5b33506,379,403,555219,29622,3519
org.apache:archiva,c8ef0abdec0e4943b190224eea849b1656e59e6f,213,234,569696,27016,2110
org.apache:archiva,e89326d687c1964ded21519c65bc59bcdf9f0526,11017,2031,811752,12035,1909
org.apache:archiva,919a5ac3eb725dc676e81fcbf868f3cc165598a4,4470,1242,1129415,21546,2910
org.apache:archiva,a05f42cc0ec53b094ddd64661579374792a55231,51,48,3938058,25900,4034
org.apache:batik,23667e2bc6441cb0c4e9e114df077594c802f361,162,52,3884,0,0
org.apache:batik,4778667e946d089be9c0b03e9f3d202a2870ad25,26,11,4085,162,52
org.apache:batik,66ff98d574770ae552e051878b6325f8c89e68b2,80,30,4174,188,63
org.apache:batik,aa010af9a0f562aad14ec57a433cad12a82ba31c,3,2,4261,268,93
org.apache:batik,f3b26f6fb767aa1e6673e0dd5670299831067c14,66,26,4479,271,95
org.apache:batik,9ee84cf8081f78054a40013e1f5731ab38698e6e,1,1,4507,337,121
org.apache:batik,4cf2cf23e6913ac9455e8d2cbe94b9ec9e0a2a32,83,11,4642,176,70
org.apache:batik,e4ea92f2f3d76c20e246fbd15871d0d423e9cbab,14,3,4716,233,70
org.apache:batik,645ea56d5b754a82c8ea494b2d809f3e6127c4cb,84,26,4831,167,43
org.apache:batik,814a758b88fa1408d8e57e1cc570f85bd583046b,71,90,6044,248,67
org.apache:batik,e050073d1d312fcfd42d1b284230d3a5ff688377,13,4,6279,253,131
org.apache:batik,6cd62e3c57ab63e80add7ac7fe9ac5d87d2e6334,105,114,6280,265,134
org.apache:batik,95d6c5ee9b7bf1d2c1f3bcc7050bf7cf6a90816e,6,0,6282,287,237
org.apache:batik,e4255f112dbeb096f2a0a8944a141f88cce70de4,96,89,6616,279,234
org.apache:batik,d81e977f109ea02fed99af766c8f9e2d5cfdc849,36,27,6839,291,297
org.apache:batik,3e79b4f8316effff1359cc882fe512c4ad217aaf,92,93,7352,256,234
org.apache:batik,4979ab4b86aad3f2e4541d46591f4c9a5274aca1,12,4,7360,335,323
org.apache:batik,dac1807ee38bbacb49fe940355a37ef7d7436715,113,35,7538,242,213
org.apache:batik,42896415b9ef6563f5c03da212a5be821d0db33b,3,3,7730,349,248
org.apache:batik,56d488e657d613deffb31c75e9fe0c941bb41711,131,32,8298,256,162
org.apache:batik,53cdbea418666ebb910c6f217e648b1581a19135,245,82,8332,351,167
org.apache:batik,281a7377823573eb1d84a45397bb1734da044068,232,138,8478,504,156
org.apache:batik,d1d6f2c154b9f4f23750ef724b13c9bd4eb46119,233,152,8630,724,290
org.apache:batik,ec2c4ee4020255ecf554cc706824dbee7cf9e56a,9,10,8988,844,407
org.apache:batik,ba0e4195aa270686b2a5ea6cebd786f7ef5e5d74,4,2,9506,850,414
org.apache:batik,46f7f5f57890086055bded31836454d81a64324c,201,55,9614,723,384
org.apache:batik,eada4444dc3cb5d4aa318da15ae08b509d7fc91c,70,35,9626,679,357
org.apache:batik,491f06764afbed78dd79ba97ed1eea7c94fdb5f6,18,6,9644,517,254
org.apache:batik,b9c73e8b96a89f6b77500781189dc5fab67d3784,41,4,9886,302,108
org.apache:batik,42cd59ba56f02fdaf3d22445a3a2558c751a968e,147,2,9922,334,102
org.apache:batik,6d9840fbddc9e2bf71f14b9c1d66f8bb544659ca,4,4,9942,477,102
org.apache:batik,561bf3002fee26fa247cb4081481b00464394161,192,33,10677,280,51
org.apache:batik,207705cd628f256fb9551012c512f677c89e60e2,23,23,10724,402,49
org.apache:batik,f124f8e055fce318ca02e3afc94e250c929e1a37,40,3,10786,407,66
org.apache:batik,1a49be3f50f6194609d79ec26e3179791c7470f8,239,118,11052,406,65
org.apache:batik,af7a975432a234b53270e591c807c43f9816e7a9,70,7,11394,498,181
org.apache:batik,265bf6f7fad52a9ec6793938e0755296e35e8b29,23,8,11604,564,184
org.apache:batik,5aea71a81d788e561a89f3c30c4463a780019703,636,307,11688,395,159
org.apache:batik,288f0c4c56c50a8dc85de4fe0a6298669ef861eb,117,25,11858,1008,443
org.apache:batik,8a8db040471d03aa0af6742c5a7a9c3a43761848,44,13,11896,1085,465
org.apache:batik,876bcd48ddf3ed440f59eed29c1e0d391735d4a8,41,33,11958,890,360
org.apache:batik,41ede176bda159d8721d3c5543b10bce9efe26ce,256,92,12042,861,386
org.apache:batik,91e7fd5e1ffd454ece4dc331e59dec0d81d17094,262,159,12066,1094,470
org.apache:batik,959cc0744bccfae9502c57e8409fa5856081adbb,100,105,12216,720,322
org.apache:batik,0a2d7673f1bd3907ef9ef0f9330cb640d3b288f8,68,57,12246,703,402
org.apache:batik,0efe9cc331669dd5d88516b45e26637b6a9caa7c,110,41,12446,727,446
org.apache:batik,4a6894271ef074f3bec2c4e9acc2175bd9ccf9b5,224,161,12459,796,454
org.apache:batik,de5b587e3c5de851aea9acf6d459d848552451fa,53,15,12484,764,523
org.apache:batik,dae2a61312e1d675fc7347902e2c373b390c7bda,838,663,12506,555,379
org.apache:batik,237eed909cab3d929a6072ee142ca9f81af3b662,183,435,12534,1293,937
org.apache:batik,b5ab34f9db953c396fb89bd85fa79c93c4f7fa14,58,27,12612,1408,1315
org.apache:batik,cff3df01921372c1a05a1b9fc5536c55f5111cd2,33,2,12837,1356,1301
org.apache:batik,c3c29faa239ec05da71ad86b23c611edd40e7c8f,1215,19,12843,1165,1142
org.apache:batik,9da8b2e5f5cca56f9e5c71afd516aee5da1e4f0d,116,45,13078,2327,1146
org.apache:batik,6e84775aca8d95ccdf04613c82d9fc3de2d16e7d,28,9,13162,1605,528
org.apache:batik,28f003e048714a9d12e7a3c5943b6bb53a6f1e48,294,90,13176,1450,102
org.apache:batik,448795dd3c9d09d73dcc5feb99499913b50d03cb,18,8,13272,1686,165
org.apache:batik,f7756c0e6bfa8b853b0a31cbfa567d78fc8c60cd,260,186,13386,1671,171
org.apache:batik,7136bf89869500f46ed2614f48a392978a2a3f61,148,14,13518,716,338
org.apache:batik,1696ab52d4f91c78696e456eb6e998586ecab4ec,29,5,14151,748,307
org.apache:batik,a402f68889aa66e94293378a69fce47e17fbefc8,343,70,14715,749,303
org.apache:batik,7720fcd14bebc10e0307d0bc60c103fd291fed23,140,101,15164,798,283
org.apache:batik,48fcb7144ee3cdcab6e501b463b38251f0f23436,223,149,15188,920,376
org.apache:batik,77b86c87bb96bdb3c3316e53723ae93ae17b661c,148,65,15212,883,339
org.apache:batik,4f74ff5b6ae3f79bf4d231444dae6446ce000854,85,43,16580,883,390
org.apache:batik,cb75af116c1e02df58e867d2b229a458621b883c,82,7,17022,939,428
org.apache:batik,03bea9033f2e9ab9962bd7276b417598a1ff1bdc,209,17,17064,678,365
org.apache:batik,6cdbd6ecd44ad37d67618fdef8a3bddc8d960091,196,151,17355,747,281
org.apache:batik,09408f14a55ae110070d1d5e56965af34af87de4,189,72,17404,720,283
org.apache:batik,59355ae1e6385340a4fc005ddc50c71bd637937b,100,40,17466,761,290
org.apache:batik,81b27ca7cd6b47da372747c9918c7e77118fba60,197,19,17835,776,287
org.apache:batik,9532afb488d77b452f326eb55b1b754c22557ae3,159,33,17932,891,299
org.apache:batik,a5d4e2f8e34c3a8216f7ab21d22f465932292cdb,146,1,18063,841,315
org.apache:batik,08f2abb0b0ebca0d85ee1bfb761373195be9f18a,42,21,18462,791,165
org.apache:batik,65fdedfed68f269ff4d12c0c425c8578bd1220bc,123,101,18644,644,114
org.apache:batik,fd19e2f4cf4c2f2e52db606b3128b55d203bb33c,19,8,19045,667,175
org.apache:batik,4f85d9ca50d060c3e5affa5b092a432f378ac9c8,3,139,19084,489,164
org.apache:batik,fd9babca58ad4f65c7268ea9ffcc4d436a7a5407,24,10,19533,333,270
org.apache:batik,f42401121610eb4d08aa054c916577a07f067e5e,12,20,19680,211,279
org.apache:batik,dc11e392726f54041187aa911b3e0c48d3610671,759,753,19692,181,278
org.apache:batik,2529e888710ce67507dce5bb64cb75b0fb2d671f,253,51,20270,817,930
org.apache:batik,f7c2353a5e79e21a413c62ebbce1b4859df7bd65,322,418,20635,1051,973
org.apache:batik,ae1090ee12a0321d2ff5c9421b7a9fcfd0f6a9db,56,0,20685,1370,1252
org.apache:batik,16804a286b70636120794b94089180656eaa12c1,46,0,20691,1402,1242
org.apache:batik,fb5eefad8577bb4545c2a64c18060d28b6f44036,66,116,20695,1436,1222
org.apache:batik,55942686ad919fea6f7ec1b4460636990c10a3fd,81,65,20785,743,585
org.apache:batik,45da163e9c8a738fb819f8fe500d873d769483ee,142,112,20936,571,599
org.apache:batik,76686fb27d3a8f59f3e0587a610ccc1a897f5679,456,361,20940,391,293
org.apache:batik,1f143fc9439c3c636215fdd0b5617e85bc707390,75,95,21096,791,654
org.apache:batik,8738110cf497b302616a9eea7520bddf9060b016,118,35,21136,820,749
org.apache:batik,c5ab7a0c6ff68e1d744d2575eee6ae3604da0da7,166,224,21185,872,668
org.apache:batik,d64713d8c5a14ec5d4618a35fe7699f8b5878603,359,25,21324,957,827
org.apache:batik,120f62b4cb4a90f5240f18be8d223be99ad381d2,500,317,21656,1174,740
org.apache:batik,a33818fad9d53d649e945eafce4c172ee8c24c2e,321,212,21745,1218,696
org.apache:batik,5d7d3fa048b5d2b1e8073f75454ed21510adc483,190,59,21830,1464,813
org.apache:batik,db5522da1aea2e90451251b35415077ae814e5a2,278,1169,22140,1536,837
org.apache:batik,554c67b95505b933aefc0ad88d74727007f6fbee,138,3,22680,1648,1782
org.apache:batik,417bc626b293ae54192a4c98b6c871941a58d537,505,89,22865,1427,1760
org.apache:batik,5802ed855e37a239e4eb35ca31dc247dfc21fd8c,78,45,22872,1432,1532
org.apache:batik,f36d56885506cd8fef3237617859febca561be2b,159,83,22872,1189,1365
org.apache:batik,00f2bcf08c4561638fe469f217860d9a3b2b1e0f,151,17,23052,1158,1389
org.apache:batik,060b7e7e41bd9481ba2b35f121690738ee85e822,23,230,23724,1031,237
org.apache:batik,ff0d84e31118392d59d7c61dc3200ad54cab4389,223,114,23805,916,464
org.apache:batik,f9f0242953244d40f5cb07b97a683076b28988d2,533,245,24030,634,489
org.apache:batik,b266c64435015e45759e5b8736b1161f47e8f982,515,254,24150,1089,689
org.apache:batik,b013f2457b054b30ceba87cdf6f2747147fea778,389,209,24204,1445,860
org.apache:batik,f13782378b92e58ec20c19fb48e31430195cee72,41,32,24240,1683,1052
org.apache:batik,838dc4f456da9ed253b3eede90860dfb9c6a046a,71,18,24504,1701,854
org.apache:batik,46bc48a2416857a1529c61f64c1d5e7f70597dfa,81,50,24620,1549,758
org.apache:batik,559eb89425c1f339018340aef043489d5dcf60aa,17,9,24880,1097,563
org.apache:batik,777d47de696e9c456462959bb7ab9d81e069bf09,167,35,24906,599,318
org.apache:batik,9f0df22cf9cf02d8d25d95d8b07d3eaeae6bdf9a,835,45,24976,377,144
org.apache:batik,187be921f6a681d99aaffa40bb3a7807bdb7733e,66,62,25242,1171,157
org.apache:batik,a669441158b3bb824a6476f27eb024eccb02db94,901,151,25584,1166,201
org.apache:batik,78e120d61fb95201d8f6396f3b16b2ba67e5370d,250,12,25755,1986,302
org.apache:batik,e522b2f51da6b3b38dd01d6927a5d0904508322b,270,51,25866,2219,305
org.apache:batik,5a7665cdb13ca06e7ed723a0a49a769e828e96b9,105,116,26105,2322,321
org.apache:batik,5a38c90c219f12367c19d2b430b54ba309fb3aa3,281,49,26710,1592,392
org.apache:batik,c9ab9cc18120b4dbda9d893b4d74c41a9b73851e,184,315,27496,1807,379
org.apache:batik,a9f11fc4f5062087277ee7038490d6aaa372e242,58,0,27584,1090,543
org.apache:batik,6d69c2886d882f3e8e4c60e09fe3f1d6623e915f,115,113,28236,898,531
org.apache:batik,d143e4695c5e6310ee83006642a440dbae605d0a,219,97,28480,743,593
org.apache:batik,9d856cecde06c72b84f9033de96130ef34119a44,255,62,28575,857,574
org.apache:batik,2b73e81ed9ac48f6d9ab58543845960fa4583147,912,431,29400,831,587
org.apache:batik,76b1c3ffbb59e68a71114bf20ca036340bd24a5b,175,119,29432,1559,703
org.apache:batik,a777ea980c68e7a2ba615562d40ea56d893e2095,120,103,29568,1676,822
org.apache:batik,07cf02855e24c2dc55409ebe907f7f87cffed490,143,22,29676,1681,812
org.apache:batik,1616eb2076a9851da359934af7344e5b6f401a2d,96,58,30250,1605,737
org.apache:batik,707bc4977b201f2c33855554b54404b0d19f3d82,337,16,31808,1446,733
org.apache:batik,2aa7c9324bd5c2db3a020fa07a20c913c89aa7d9,172,114,31878,871,318
org.apache:batik,458817008114cd4237a07d10b438b0b85e4571b0,18,18,31986,868,313
org.apache:batik,d47b857fda2cb50bf7750183f9f9f4d2770f557d,94,36,32106,766,228
org.apache:batik,eb88f5e170912bf6b6f2acfe91dbe278fad71c61,47,41,32148,717,242
org.apache:batik,f0d433d0e8f12fd8993005da18f3d88019c38cd2,531,196,32418,668,225
org.apache:batik,7cf5b3ddacd2bb778eb95c2c48f476c34e7053ef,612,126,32508,862,405
org.apache:batik,3d1038c2ef60f731f0d20a1e9d32dc87a54d6516,625,298,32515,1302,417
org.apache:batik,8ce6c49bba4e31b46d3130b2d7f58a3ebe903c2c,42,52,32772,1909,697
org.apache:batik,be16bb23f147af0d73add9b41cae73a01d53156d,8,8,32960,1857,713
org.apache:batik,ae6cc2787b3e0a810e092b6b9152b9994b171f3b,220,135,33222,1818,680
org.apache:batik,cd55afcdaac96adfa1dca2847bf5c9797a3e2ea3,94,86,33688,1507,619
org.apache:batik,f66e1665aabe2c46b725c34e781ffea34ec2c7cb,1096,166,33712,989,579
org.apache:batik,b34d212ded3c46efc7f657e3797d5d4ba89f3683,45,93,34130,1460,447
org.apache:batik,7c1e2e0e418d2f48e2f0ec843eaeb8ced962c31d,260,84,34594,1463,488
org.apache:batik,abf2c15ed196d35fb29ea808a634b2ec143888a9,231,77,34716,1715,564
org.apache:batik,9011f220bb986baee3e170fed330149999cd5ec1,10,9,34960,1726,506
org.apache:batik,eb6b32c076d6018529b03f2f1ccd76cc0bc5c45f,125,287,35046,1642,429
org.apache:batik,4ba2b10be10d54a947ca206a8e97b5070ca41bc2,184,108,35364,671,550
org.apache:batik,5657217d265f778a37f8672e47e2817f544e4cc1,3,3,35430,810,565
org.apache:batik,81551ea67fd62c1a25af8a44c7d932918da68634,149,32,35470,553,484
org.apache:batik,7b663eee1804838e8bbc0532a9e3b32b88654168,1504,388,35679,471,439
org.apache:batik,45ae76d58f9b86037ea8745a8acb727e5274e340,159,117,35686,1965,818
org.apache:batik,5dbf979ade3458706a6262acb04d15784fd10ceb,131,46,35976,1999,648
org.apache:batik,6ac07274295e5fabddf17804d9389686cccce7d6,153,11,36156,1946,586
org.apache:batik,e0bb4ade39e5a1530d163f49e7dbba47d2e8c191,35,32,36490,2096,594
org.apache:batik,4460c67cf62d665fc2b5312032185cf71d55fc9d,71,30,36624,1982,594
org.apache:batik,864d1e91931c919071929793a68b9908157e2c10,310,90,36700,549,236
org.apache:batik,225c411c45d7c026292c5a254ff5125b86333a99,6,3,37758,700,209
org.apache:batik,dfd26ffdbf265307ca91fdf0149b5578b65dc386,617,101,39048,575,166
org.apache:batik,469ec513a4502da5d5652e64911368885312845d,301,114,39222,1039,256
org.apache:batik,7a02de6fbaa8a4e4c04e182661ed8d1477a4395a,32,10,39258,1305,338
org.apache:batik,0597faf90ee93b5d38a59868f05532f3f0157644,350,39,39627,1266,318
org.apache:batik,d68cdf4f80c5a4166e03e037613a06a411ae9a70,128,75,39760,1306,267
org.apache:batik,68382facca1581dfdb43a5f09cfd60d5bcc8af2a,874,102,39935,1428,339
org.apache:batik,8e573a44674a16cf64083df346b8c001dd3c4ff3,336,31,39956,1685,340
org.apache:batik,0108acc1e95bff9937099ea6131e00ea4aad301f,154,148,41237,1720,257
org.apache:batik,16f42c9cea71d3b9e3a196d5f7ac596f9aa1cd6e,193,790,42030,1842,395
org.apache:batik,e471829ad6d6120250b97e6c1386c3b7035470e2,78,58,42238,1685,1146
org.apache:batik,2b6391b369ff35099936297df7ccb875b2edcad0,300,99,42480,1635,1129
org.apache:batik,3a65605608e447feaf98a063d45a7c11b0b6f190,342,69,42875,1061,1126
org.apache:batik,49e4c3b88581a24b031bc00ec3649ccf8612a3e6,78,42,43764,1067,1164
org.apache:batik,ec1ca860833540aa4c764350786857954ba5cbe1,103,109,43820,991,1058
org.apache:batik,ad61c10578f947e41e95a7145f13f4710c4e2d5d,1347,423,44480,901,377
org.apache:batik,ad55eed213c979a61a6454a65948cffbbc7d3269,378,99,44800,2170,742
org.apache:batik,07f1a377d70b508e2b0dbde6e3d495aeaf4cbd8b,522,198,45045,2248,742
org.apache:batik,b4af375d77eba5b470a893a910152f7982511969,182,83,45248,2428,871
org.apache:batik,e152d32f264877ffb1c2bb8f175b3fa35800a5fc,343,113,46662,2532,912
org.apache:batik,b47db106b51585c4aede17a00933980ce7bab4cc,513,775,47016,2772,916
org.apache:batik,f6d18854feb10ef3733533a36d62b752cf8bf6f5,1172,912,47772,1938,1268
org.apache:batik,6e4b90aca78a0e0525e1ab1cb3a12c20b287079c,151,145,48040,2732,2081
org.apache:batik,ac9c7fe2ff22ba07306f032253e00b52960945a5,213,119,48608,2361,2028
org.apache:batik,f3350737fd49d29a8f0145800cf2fd2bf4fcd728,1165,19,48624,2392,2064
org.apache:batik,9678fad31a2ee649146d6a1326e6edb547d5ce3c,427,92,48948,3214,1970
org.apache:batik,fb90311f8136332451499f1063391027656ec60c,408,372,49260,3128,1287
org.apache:batik,402f8737f85493f9f1819607d6dd9ef2f5e69062,347,147,49365,2364,747
org.apache:batik,7e91d52bf0a0a956940323d667f833ec5b7f056b,271,54,49545,2560,749
org.apache:batik,63b0ad6d10e7e58fd6e4e4a06945a2b182ca61a4,87,48,49928,2618,684
org.apache:batik,e78b49ff72a4f460cbcd80f30569d3bb04435f2d,523,239,49995,1540,713
org.apache:batik,bf45635f6712a84a6ec10614a8c84777cbbaf829,177,103,50457,1636,860
org.apache:batik,9264dea74a341826195ca54a7fbec3c433a876c7,217,18,51016,1405,591
org.apache:batik,8ec02513ee98fad34f828a486522267bb1241767,521,185,52290,1275,462
org.apache:batik,97e5dc036ed63cb1de9591eac2189df2adf37a45,355,56,53488,1525,593
org.apache:batik,f23568b10dedaf376be0a1bdce2e65a64c41891c,199,247,54021,1793,601
org.apache:batik,6a779e0c1c58be7506dcdd2f6f8ba78b50c42fea,142,79,54890,1469,609
org.apache:batik,e78d9e8a2fc9f67a891d7c732b57dcf72b575a7f,523,46,55110,1434,585
org.apache:batik,7eaff809631a32161dcd1b90d3437d6e4f3afbff,2,1,55136,1740,613
org.apache:batik,4f58eeca267da1b830bd674a31efd8d115287007,256,56,56475,1221,429
org.apache:batik,d789aa27c12db572b6ae284a3288b90b31821477,1506,201,57405,1122,429
org.apache:batik,7fb588cbb83289ca05111d22b1bff00e8890133d,616,55,58408,2429,383
org.apache:batik,2489f442f20ee2d9730a17bbf61c055045205720,166,469,59499,2903,359
org.apache:batik,e617d09cf0c7c27346ccc140c09dc1855d87315c,265,93,60030,2546,782
org.apache:batik,996cb4a58850b90c5ef3f7efc5456b5c17ea6e27,585,187,60160,2809,874
org.apache:batik,57076892665a32998dac22d7c7d2befedf4d94a8,836,164,60420,3138,1005
org.apache:batik,888883e7515f31013818b998687ac8c9474b31c2,205,97,60552,2468,968
org.apache:batik,f91fe2c4c0207d277e39c74f052137f3a1db93e9,191,25,60597,2057,1010
org.apache:batik,d5ebb33d6e59c9de81050593ec398aba68624db5,130,325,61110,2082,566
org.apache:batik,2227f67b1f9203b487c97f251594f2e972244d7c,3635,364,61605,1947,798
org.apache:batik,44e08f6e19893b4f306cbdaadbc33773d2326333,53,0,61902,4997,975
org.apache:batik,cc5396272c00fd2abd29bf83e5a0b24721f2ca41,969,169,62050,4214,811
org.apache:batik,7c8f368d5ac2d312b6d64602ee91c426e2f49d11,40,0,62136,4978,883
org.apache:batik,f8a6d4ab5ed5eaa45f7b6c3ab24e1e34e45708d5,856,577,62160,4827,858
org.apache:batik,b1ebfd5764fece302bf2e425d98acdddb64ef808,507,414,62350,5553,1110
org.apache:batik,9933cc80df45ec2f961787cc9dd64b6f20eccd5a,120,83,62910,2425,1160
org.apache:batik,2e5760185a512f17ece14f0d65c4d9ab4e0e498a,1005,266,64311,2492,1243
org.apache:batik,c600e0b66a11a45538c42dd6e17fe96e34b3451c,328,202,64691,2528,1340
org.apache:batik,e74fdd6c9d2fbac3ef12e80bcf332c29111d6ec0,990,848,64867,2816,1542
org.apache:batik,6cdb44f836fdf7be09817b1816363eabe7ba5476,564,385,65430,2950,1813
org.apache:batik,da958009b49171275b40ffe85b813daffb22dd26,314,87,65484,3007,1784
org.apache:batik,69d6f57dc948f62497f8256983219745663672bb,241,59,65494,3201,1788
org.apache:batik,595ddbb4212bd667f9e4e1c9ae477e9fbc758c80,1382,56,65502,2437,1581
org.apache:batik,45d18c9a665bd69fcdf8b95a7a083adba462cb9e,1041,571,66861,3491,1435
org.apache:batik,07c484b69e7cc0a4f72a2aa1283ea362bbd6f758,940,294,67350,3542,1158
org.apache:batik,73f9df71d11604361effd84ee937d1318b1c5d93,823,28,68508,3918,1067
org.apache:batik,d39ac093cda7a4a223647e0ed1e0d0fb7f99c969,709,385,68935,4427,1008
org.apache:batik,75c364438d3f9658d81079f2a7fce3d643bd3591,3,6,69030,4895,1334
org.apache:batik,3909b9a3b86f7e28fee9e1450c9321b01d70d437,524,176,69394,3516,1284
org.apache:batik,b0d14916843f6962f74db059df0d9b2887a377a6,267,35,69524,2999,889
org.apache:batik,f2c613eb368bd9221c052cf97bdf19177eb0f09b,238,96,70389,2326,630
